,time,price,pchange,change,volume,amount,type
3086,10:20:01,4.85,-1.42,0.01,25,12125,买盘
3087,10:19:58,4.84,-1.63,0.0,39,18876,卖盘
3088,10:19:55,4.84,-1.63,0.0,89,43076,卖盘
3089,10:19:52,4.84,-1.63,0.0,1145,554180,卖盘
3090,10:19:52,4.84,-1.63,0.0,1145,554180,中性盘
3091,10:19:52,4.84,-1.63,0.0,1145,554180,卖盘
3092,10:19:49,4.84,-1.63,0.0,111,53724,卖盘
3093,10:19:46,4.84,-1.63,0.0,3941,1907444,买盘
3094,10:19:43,4.84,-1.63,0.01,253,122452,买盘
3095,10:19:37,4.83,-1.83,0.0,59,28497,卖盘
3096,10:19:34,4.83,-1.83,0.0,9,4347,卖盘
3097,10:19:31,4.83,-1.83,-0.01,622,300426,卖盘
3098,10:19:25,4.84,-1.63,0.01,250,121000,买盘
3099,10:19:22,4.83,-1.83,0.0,1,483,卖盘
3100,10:19:19,4.83,-1.83,-0.01,112,54096,卖盘
3101,10:19:16,4.84,-1.63,0.0,37,17908,买盘
3102,10:19:13,4.84,-1.63,0.0,16,7744,买盘
3103,10:19:10,4.84,-1.63,0.0,46,22264,买盘
3104,10:19:07,4.84,-1.63,0.0,111,53724,买盘
3105,10:19:04,4.84,-1.63,0.01,261,126324,买盘
3106,10:19:01,4.83,-1.83,0.0,63,30429,卖盘
3107,10:18:58,4.83,-1.83,-0.01,117,56511,卖盘
3108,10:18:55,4.84,-1.63,0.0,180,87120,买盘
3109,10:18:52,4.84,-1.63,0.01,52,25168,买盘
3110,10:18:49,4.83,-1.83,-0.01,109,52647,卖盘
3111,10:18:46,4.84,-1.63,0.0,51,24684,买盘
3112,10:18:43,4.84,-1.63,0.01,259,125356,买盘
3113,10:18:37,4.83,-1.83,-0.01,3,1449,卖盘
3114,10:18:34,4.84,-1.63,0.01,57,27588,买盘
3115,10:18:31,4.83,-1.83,-0.01,3,1449,卖盘
3116,10:18:25,4.84,-1.63,0.0,250,121000,买盘
3117,10:18:22,4.84,-1.63,0.01,23,11132,买盘
3118,10:18:19,4.83,-1.83,-0.01,118,56994,卖盘
3119,10:18:16,4.84,-1.63,0.0,86,41624,买盘
3120,10:18:13,4.84,-1.63,0.01,4,1936,买盘
3121,10:18:10,4.83,-1.83,0.0,1,483,卖盘
3122,10:18:07,4.83,-1.83,-0.01,20,9660,卖盘
3123,10:18:04,4.84,-1.63,0.0,273,132132,买盘
3124,10:18:01,4.84,-1.63,0.01,70,33880,买盘
3125,10:17:58,4.83,-1.83,0.0,7,3381,卖盘
3126,10:17:55,4.83,-1.83,0.0,1,483,卖盘
3127,10:17:52,4.83,-1.83,-0.01,1,483,卖盘
3128,10:17:49,4.84,-1.63,0.01,598,289432,买盘
3129,10:17:46,4.83,-1.83,-0.01,103,49749,卖盘
3130,10:17:43,4.84,-1.63,0.01,608,294272,买盘
3131,10:17:40,4.83,-1.83,0.0,10,4830,卖盘
3132,10:17:37,4.83,-1.83,-0.01,370,178710,卖盘
3133,10:17:34,4.84,-1.63,0.01,26,12584,买盘
3134,10:17:31,4.83,-1.83,-0.01,23,11109,卖盘
3135,10:17:25,4.84,-1.63,0.01,307,148588,买盘
3136,10:17:22,4.83,-1.83,0.0,122,58926,卖盘
3137,10:17:19,4.83,-1.83,0.0,109,52647,卖盘
3138,10:17:16,4.83,-1.83,0.0,103,49749,卖盘
3139,10:17:10,4.83,-1.83,-0.01,155,74865,卖盘
3140,10:17:04,4.84,-1.63,0.01,297,143748,买盘
3141,10:17:01,4.83,-1.83,-0.01,14,6762,卖盘
3142,10:16:58,4.84,-1.63,0.01,20,9680,买盘
3143,10:16:55,4.83,-1.83,0.0,1,483,卖盘
3144,10:16:52,4.83,-1.83,0.0,282,136206,卖盘
3145,10:16:49,4.83,-1.83,0.0,110,53130,卖盘
3146,10:16:46,4.83,-1.83,-0.01,104,50232,卖盘
3147,10:16:43,4.84,-1.63,0.0,420,203280,买盘
3148,10:16:40,4.84,-1.63,0.0,27,13068,买盘
3149,10:16:37,4.84,-1.63,0.01,162,78408,买盘
3150,10:16:34,4.83,-1.83,0.0,1,483,卖盘
3151,10:16:31,4.83,-1.83,0.0,51,24633,卖盘
3152,10:16:25,4.83,-1.83,-0.01,460,222180,卖盘
3153,10:16:22,4.84,-1.63,0.01,23,11132,买盘
3154,10:16:19,4.83,-1.83,-0.01,273,131859,卖盘
3155,10:16:16,4.84,-1.63,0.01,98,47432,买盘
3156,10:16:13,4.83,-1.83,0.0,5,2415,卖盘
3157,10:16:13,4.83,-1.83,0.0,5,2415,中性盘
3158,10:16:13,4.83,-1.83,-0.01,5,2415,卖盘
3159,10:16:10,4.84,-1.63,0.01,200,96800,买盘
3160,10:16:04,4.83,-1.83,0.0,453,218799,卖盘
3161,10:16:01,4.83,-1.83,-0.01,158,76314,卖盘
3162,10:15:55,4.84,-1.63,0.01,141,68244,买盘
3163,10:15:49,4.83,-1.83,-0.01,149,71967,卖盘
3164,10:15:46,4.84,-1.63,0.0,230,111320,买盘
3165,10:15:43,4.84,-1.63,0.01,309,149556,买盘
3166,10:15:40,4.83,-1.83,0.0,22,10626,卖盘
3167,10:15:37,4.83,-1.83,0.0,238,114954,卖盘
3168,10:15:34,4.83,-1.83,0.0,10,4830,卖盘
3169,10:15:31,4.83,-1.83,0.0,176,85008,卖盘
3170,10:15:28,4.83,-1.83,0.0,50,24150,卖盘
3171,10:15:25,4.83,-1.83,-0.01,454,219282,卖盘
3172,10:15:22,4.84,-1.63,0.01,300,145200,买盘
3173,10:15:19,4.83,-1.83,-0.01,179,86457,卖盘
3174,10:15:16,4.84,-1.63,0.01,60,29040,买盘
3175,10:15:12,4.83,-1.83,0.0,10,4830,卖盘
3176,10:15:10,4.83,-1.83,-0.01,120,57960,卖盘
3177,10:15:07,4.84,-1.63,0.0,2,968,买盘
3178,10:15:04,4.84,-1.63,0.01,251,121484,买盘
3179,10:15:01,4.83,-1.83,0.0,1,483,卖盘
3180,10:14:57,4.83,-1.83,-0.01,10,4830,卖盘
3181,10:14:55,4.84,-1.63,0.01,372,180048,买盘
3182,10:14:51,4.83,-1.83,0.0,139,67137,买盘
3183,10:14:48,4.83,-1.83,0.0,121,58443,买盘
3184,10:14:42,4.83,-1.83,0.0,712,343896,买盘
3185,10:14:39,4.83,-1.83,0.0,32,15456,买盘
3186,10:14:36,4.83,-1.83,0.01,90,43470,买盘
3187,10:14:33,4.82,-2.03,0.0,178,85796,卖盘
3188,10:14:30,4.82,-2.03,-0.01,471,227022,卖盘
3189,10:14:27,4.83,-1.83,0.0,750,362250,买盘
3190,10:14:24,4.83,-1.83,0.01,184,88872,买盘
3191,10:14:21,4.82,-2.03,-0.01,432,208224,卖盘
3192,10:14:18,4.83,-1.83,0.0,9,4347,买盘
3193,10:14:15,4.83,-1.83,0.0,1,483,买盘
3194,10:14:12,4.83,-1.83,0.0,603,291249,买盘
3195,10:14:09,4.83,-1.83,0.0,28,13524,买盘
3196,10:14:06,4.83,-1.83,0.01,790,381570,买盘
3197,10:14:03,4.82,-2.03,-0.01,87,41934,卖盘
3198,10:14:00,4.83,-1.83,0.0,106,51198,买盘
3199,10:13:57,4.83,-1.83,0.01,343,165669,买盘
3200,10:13:54,4.82,-2.03,-0.01,571,275222,卖盘
3201,10:13:51,4.83,-1.83,0.01,608,293664,买盘
3202,10:13:48,4.82,-2.03,-0.01,1,482,卖盘
3203,10:13:45,4.83,-1.83,0.01,383,184989,买盘
3204,10:13:42,4.82,-2.03,-0.01,502,241964,卖盘
3205,10:13:39,4.83,-1.83,0.01,159,76797,买盘
3206,10:13:36,4.82,-2.03,0.0,30,14460,卖盘
3207,10:13:33,4.82,-2.03,-0.01,29,13978,卖盘
3208,10:13:30,4.83,-1.83,0.01,544,262752,买盘
3209,10:13:27,4.82,-2.03,-0.01,857,413074,卖盘
3210,10:13:24,4.83,-1.83,0.01,147,71001,买盘
3211,10:13:21,4.82,-2.03,-0.01,648,312336,卖盘
3212,10:13:18,4.83,-1.83,0.01,365,176295,买盘
3213,10:13:15,4.82,-2.03,0.0,68,32776,卖盘
3214,10:13:12,4.82,-2.03,-0.01,800,385600,卖盘
3215,10:13:09,4.83,-1.83,0.01,84,40572,买盘
3216,10:13:06,4.82,-2.03,0.0,323,155686,卖盘
3217,10:13:03,4.82,-2.03,0.0,174,83868,卖盘
3218,10:13:00,4.82,-2.03,-0.01,353,170146,卖盘
3219,10:12:57,4.83,-1.83,0.0,187,90321,买盘
3220,10:12:54,4.83,-1.83,0.01,139,67137,买盘
3221,10:12:51,4.82,-2.03,0.0,1156,557192,买盘
3222,10:12:48,4.82,-2.03,0.0,717,345594,买盘
3223,10:12:45,4.82,-2.03,0.0,369,177858,买盘
3224,10:12:42,4.82,-2.03,-0.01,11,5302,买盘
3225,10:12:39,4.83,-1.83,0.01,4796,2316468,买盘
3226,10:12:36,4.82,-2.03,0.0,677,326314,卖盘
3227,10:12:33,4.82,-2.03,0.0,1035,498870,卖盘
3228,10:12:33,4.82,-2.03,0.0,1035,498870,中性盘
3229,10:12:33,4.82,-2.03,0.0,1035,498870,卖盘
3230,10:12:30,4.82,-2.03,0.0,707,340774,卖盘
3231,10:12:27,4.82,-2.03,0.0,1306,629492,卖盘
3232,10:12:24,4.82,-2.03,0.0,2368,1141376,卖盘
3233,10:12:21,4.82,-2.03,0.0,32,15424,卖盘
3234,10:12:18,4.82,-2.03,0.0,1163,560566,卖盘
3235,10:12:15,4.82,-2.03,0.0,2409,1161138,卖盘
3236,10:12:12,4.82,-2.03,0.0,6,2892,卖盘
3237,10:12:09,4.82,-2.03,-0.01,1238,596716,卖盘
3238,10:12:06,4.83,-1.83,0.01,254,122682,买盘
3239,10:12:03,4.82,-2.03,0.0,210,101220,卖盘
3240,10:12:00,4.82,-2.03,0.0,362,174484,卖盘
3241,10:11:57,4.82,-2.03,0.0,111,53502,卖盘
3242,10:11:54,4.82,-2.03,-0.01,157,75674,卖盘
3243,10:11:48,4.83,-1.83,0.01,968,467544,买盘
3244,10:11:45,4.82,-2.03,0.0,487,234734,卖盘
3245,10:11:42,4.82,-2.03,0.0,1747,842054,卖盘
3246,10:11:39,4.82,-2.03,0.0,136,65552,卖盘
3247,10:11:36,4.82,-2.03,-0.01,117,56394,卖盘
3248,10:11:33,4.83,-1.83,0.0,811,391713,买盘
3249,10:11:30,4.83,-1.83,0.0,760,367080,买盘
3250,10:11:27,4.83,-1.83,0.0,308,148764,买盘
3251,10:11:24,4.83,-1.83,0.0,15,7245,买盘
3252,10:11:21,4.83,-1.83,0.0,7,3381,买盘
3253,10:11:18,4.83,-1.83,-0.01,7301,3526383,卖盘
3254,10:11:15,4.84,-1.63,0.01,56,27104,买盘
3255,10:11:12,4.83,-1.83,0.0,92,44436,卖盘
3256,10:11:09,4.83,-1.83,-0.01,80,38640,卖盘
3257,10:11:06,4.84,-1.63,0.01,453,219252,买盘
3258,10:11:03,4.83,-1.83,0.0,209,100947,卖盘
3259,10:11:00,4.83,-1.83,0.0,125,60375,卖盘
3260,10:10:57,4.83,-1.83,-0.01,1151,555933,卖盘
3261,10:10:51,4.84,-1.63,0.01,1170,566280,买盘
3262,10:10:48,4.83,-1.83,-0.01,109,52647,卖盘
3263,10:10:45,4.84,-1.63,0.0,318,153912,买盘
3264,10:10:42,4.84,-1.63,0.01,2513,1216292,买盘
3265,10:10:39,4.83,-1.83,-0.01,128,61824,卖盘
3266,10:10:36,4.84,-1.63,0.0,12,5808,买盘
3267,10:10:33,4.84,-1.63,0.0,595,287980,买盘
3268,10:10:30,4.84,-1.63,0.0,106,51304,买盘
3269,10:10:27,4.84,-1.63,0.0,256,123904,买盘
3270,10:10:24,4.84,-1.63,0.0,41,19844,买盘
3271,10:10:21,4.84,-1.63,0.0,997,482548,卖盘
3272,10:10:18,4.84,-1.63,0.0,50,24200,卖盘
3273,10:10:15,4.84,-1.63,0.0,83,40172,卖盘
3274,10:10:12,4.84,-1.63,0.0,542,262328,卖盘
3275,10:10:09,4.84,-1.63,-0.01,498,241032,卖盘
3276,10:10:06,4.85,-1.42,0.0,328,159080,买盘
3277,10:10:03,4.85,-1.42,0.01,359,174115,买盘
3278,10:10:00,4.84,-1.63,0.0,5,2420,卖盘
3279,10:09:57,4.84,-1.63,-0.01,314,151976,卖盘
3280,10:09:54,4.85,-1.42,0.0,234,113490,买盘
3281,10:09:51,4.85,-1.42,0.01,22,10670,买盘
3282,10:09:48,4.84,-1.63,-0.01,1210,585640,卖盘
3283,10:09:45,4.85,-1.42,0.01,381,184785,买盘
3284,10:09:41,4.84,-1.63,-0.01,30,14520,卖盘
3285,10:09:39,4.85,-1.42,0.0,228,110580,买盘
3286,10:09:36,4.85,-1.42,0.0,63,30555,买盘
3287,10:09:25,4.85,-1.42,0.01,260,126100,买盘
3288,10:09:23,4.84,-1.63,-0.01,5,2420,卖盘
3289,10:09:19,4.85,-1.42,0.01,20,9700,买盘
3290,10:09:17,4.84,-1.63,0.0,183,88572,卖盘
3291,10:09:15,4.84,-1.63,-0.01,526,254584,卖盘
3292,10:09:10,4.85,-1.42,0.0,53,25705,买盘
3293,10:09:04,4.85,-1.42,0.0,282,136770,买盘
3294,10:09:03,4.85,-1.42,0.0,73,35405,买盘
3295,10:08:58,4.85,-1.42,0.01,54,26190,买盘
3296,10:08:55,4.84,-1.63,-0.01,53,25652,卖盘
3297,10:08:53,4.85,-1.42,-0.01,11,5335,中性盘
3298,10:08:53,4.85,-1.42,0.0,11,5335,买盘
3299,10:08:43,4.85,-1.42,0.0,250,121250,买盘
3300,10:08:40,4.85,-1.42,0.01,2,970,买盘
3301,10:08:34,4.84,-1.63,-0.01,503,243452,卖盘
3302,10:08:31,4.85,-1.42,0.0,70,33950,买盘
3303,10:08:28,4.85,-1.42,0.01,228,110580,买盘
3304,10:08:25,4.84,-1.63,-0.01,70,33880,卖盘
3305,10:08:22,4.85,-1.42,0.01,253,122705,买盘
3306,10:08:19,4.84,-1.63,-0.01,91,44044,卖盘
3307,10:08:13,4.85,-1.42,0.01,16,7760,买盘
3308,10:08:10,4.84,-1.63,0.0,429,207636,买盘
3309,10:08:07,4.84,-1.63,0.0,54,26136,买盘
3310,10:08:04,4.84,-1.63,0.0,2375,1149500,买盘
3311,10:08:01,4.84,-1.63,0.0,195,94380,买盘
3312,10:07:58,4.84,-1.63,0.0,63,30492,买盘
3313,10:07:55,4.84,-1.63,0.0,145,70180,买盘
3314,10:07:52,4.84,-1.63,0.0,10,4840,买盘
3315,10:07:49,4.84,-1.63,0.0,146,70664,买盘
3316,10:07:46,4.84,-1.63,0.0,10,4840,买盘
3317,10:07:43,4.84,-1.63,0.0,267,129228,买盘
3318,10:07:40,4.84,-1.63,0.0,592,286528,买盘
3319,10:07:37,4.84,-1.63,0.0,103,49852,买盘
3320,10:07:34,4.84,-1.63,0.0,149,72116,买盘
3321,10:07:31,4.84,-1.63,0.0,34,16456,买盘
3322,10:07:25,4.84,-1.63,0.0,16,7744,买盘
3323,10:07:22,4.84,-1.63,0.01,396,191664,买盘
3324,10:07:19,4.83,-1.83,-0.01,122,58926,卖盘
3325,10:07:16,4.84,-1.63,0.0,195,94380,买盘
3326,10:07:13,4.84,-1.63,0.0,40,19360,买盘
3327,10:07:10,4.84,-1.63,0.0,71,34364,买盘
3328,10:07:07,4.84,-1.63,0.0,46,22264,买盘
3329,10:07:04,4.84,-1.63,-0.01,395,191180,卖盘
3330,10:07:01,4.85,-1.42,0.01,340,164900,买盘
3331,10:06:58,4.84,-1.63,0.0,10,4840,卖盘
3332,10:06:55,4.84,-1.63,0.0,135,65340,卖盘
3333,10:06:52,4.84,-1.63,0.0,2,968,卖盘
3334,10:06:49,4.84,-1.63,0.0,489,236676,买盘
3335,10:06:46,4.84,-1.63,0.0,212,102608,买盘
3336,10:06:43,4.84,-1.63,0.0,323,156332,买盘
3337,10:06:40,4.84,-1.63,0.0,217,105028,买盘
3338,10:06:37,4.84,-1.63,0.01,115,55660,买盘
3339,10:06:34,4.83,-1.83,-0.01,372,179676,卖盘
3340,10:06:31,4.84,-1.63,0.0,91,44044,买盘
3341,10:06:28,4.84,-1.63,0.01,65,31460,买盘
3342,10:06:25,4.83,-1.83,0.0,65,31395,卖盘
3343,10:06:22,4.83,-1.83,-0.01,295,142485,卖盘
3344,10:06:19,4.84,-1.63,0.01,53,25652,买盘
3345,10:06:16,4.83,-1.83,-0.01,103,49749,卖盘
3346,10:06:13,4.84,-1.63,0.01,12,5808,买盘
3347,10:06:10,4.83,-1.83,-0.01,236,113988,卖盘
3348,10:06:07,4.84,-1.63,-0.01,119,57596,卖盘
3349,10:06:04,4.85,-1.42,0.0,1100,533500,买盘
3350,10:06:01,4.85,-1.42,0.01,19,9215,买盘
3351,10:05:58,4.84,-1.63,-0.01,1,484,卖盘
3352,10:05:49,4.85,-1.42,0.0,11,5335,买盘
3353,10:05:43,4.85,-1.42,0.0,260,126100,买盘
3354,10:05:40,4.85,-1.42,0.0,2,970,买盘
3355,10:05:37,4.85,-1.42,0.01,2,970,买盘
3356,10:05:31,4.84,-1.63,0.0,70,33880,卖盘
3357,10:05:28,4.84,-1.63,0.0,100,48400,卖盘
3358,10:05:25,4.84,-1.63,0.0,110,53240,卖盘
3359,10:05:22,4.84,-1.63,0.0,3,1452,卖盘
3360,10:05:19,4.84,-1.63,0.0,20,9680,卖盘
3361,10:05:16,4.84,-1.63,0.0,168,81312,买盘
3362,10:05:13,4.84,-1.63,0.0,88,42592,中性盘
3363,10:05:13,4.84,-1.63,0.0,88,42592,买盘
3364,10:05:10,4.84,-1.63,0.0,51,24684,买盘
3365,10:05:07,4.84,-1.63,0.0,176,85184,买盘
3366,10:05:04,4.84,-1.63,0.0,334,161656,买盘
3367,10:05:01,4.84,-1.63,0.0,14,6776,买盘
3368,10:04:58,4.84,-1.63,0.0,150,72600,买盘
3369,10:04:55,4.84,-1.63,0.0,263,127292,卖盘
3370,10:04:46,4.84,-1.63,0.0,66,31944,卖盘
3371,10:04:43,4.84,-1.63,0.0,24,11616,买盘
3372,10:04:40,4.84,-1.63,0.0,35,16940,买盘
3373,10:04:37,4.84,-1.63,0.0,470,227480,买盘
3374,10:04:34,4.84,-1.63,0.0,19,9196,买盘
3375,10:04:31,4.84,-1.63,0.0,177,85668,买盘
3376,10:04:28,4.84,-1.63,0.0,672,325248,卖盘
3377,10:04:25,4.84,-1.63,-0.01,170,82280,卖盘
3378,10:04:22,4.85,-1.42,0.0,21,10185,买盘
3379,10:04:19,4.85,-1.42,0.0,30,14550,买盘
3380,10:04:16,4.85,-1.42,0.01,337,163445,买盘
3381,10:04:13,4.84,-1.63,0.0,50,24200,卖盘
3382,10:04:10,4.84,-1.63,-0.01,2019,977196,卖盘
3383,10:04:07,4.85,-1.42,0.01,5,2425,买盘
3384,10:04:04,4.84,-1.63,0.0,27,13068,卖盘
3385,10:04:01,4.84,-1.63,0.0,17,8228,卖盘
3386,10:03:58,4.84,-1.63,0.0,220,106480,卖盘
3387,10:03:55,4.84,-1.63,0.0,13,6292,卖盘
3388,10:03:49,4.84,-1.63,0.0,30,14520,卖盘
3389,10:03:46,4.84,-1.63,0.0,86,41624,买盘
3390,10:03:43,4.84,-1.63,0.0,143,69212,买盘
3391,10:03:40,4.84,-1.63,0.0,11,5324,买盘
3392,10:03:37,4.84,-1.63,0.01,75,36300,买盘
3393,10:03:34,4.83,-1.83,0.0,32,15456,卖盘
3394,10:03:31,4.83,-1.83,0.0,38,18354,卖盘
3395,10:03:28,4.83,-1.83,0.0,106,51198,卖盘
3396,10:03:25,4.83,-1.83,-0.01,113,54579,卖盘
3397,10:03:22,4.84,-1.63,0.0,43,20812,卖盘
3398,10:03:19,4.84,-1.63,0.0,102,49368,买盘
3399,10:03:16,4.84,-1.63,0.0,30,14520,买盘
3400,10:03:13,4.84,-1.63,0.0,157,75988,买盘
3401,10:03:10,4.84,-1.63,0.0,216,104544,买盘
3402,10:03:07,4.84,-1.63,0.0,76,36784,买盘
3403,10:03:04,4.84,-1.63,0.01,344,166496,买盘
3404,10:02:58,4.83,-1.83,0.0,511,246813,卖盘
3405,10:02:55,4.83,-1.83,0.0,523,252609,卖盘
3406,10:02:52,4.83,-1.83,-0.01,14,6762,卖盘
3407,10:02:49,4.84,-1.63,0.0,10,4840,买盘
3408,10:02:46,4.84,-1.63,0.0,126,60984,买盘
3409,10:02:43,4.84,-1.63,0.0,36,17424,买盘
3410,10:02:40,4.84,-1.63,0.0,58,28072,买盘
3411,10:02:37,4.84,-1.63,0.0,143,69212,买盘
3412,10:02:34,4.84,-1.63,0.01,171,82764,买盘
3413,10:02:31,4.83,-1.83,-0.01,116,56028,卖盘
3414,10:02:28,4.84,-1.63,0.0,155,75020,买盘
3415,10:02:25,4.84,-1.63,0.01,121,58564,买盘
3416,10:02:22,4.83,-1.83,-0.01,2,966,卖盘
3417,10:02:19,4.84,-1.63,0.0,6,2904,买盘
3418,10:02:16,4.84,-1.63,0.01,5,2420,买盘
3419,10:02:13,4.83,-1.83,-0.01,26,12558,卖盘
3420,10:02:10,4.84,-1.63,0.0,103,49852,买盘
3421,10:02:07,4.84,-1.63,0.0,295,142780,买盘
3422,10:02:04,4.84,-1.63,0.0,25,12100,买盘
3423,10:02:01,4.84,-1.63,0.01,355,171820,买盘
3424,10:01:58,4.83,-1.83,0.0,31,14973,卖盘
3425,10:01:55,4.83,-1.83,-0.01,366,176778,卖盘
3426,10:01:52,4.84,-1.63,0.01,57,27588,买盘
3427,10:01:49,4.83,-1.83,-0.01,184,88872,卖盘
3428,10:01:46,4.84,-1.63,0.01,15,7260,买盘
3429,10:01:43,4.83,-1.83,-0.01,365,176295,卖盘
3430,10:01:40,4.84,-1.63,0.0,23,11132,买盘
3431,10:01:37,4.84,-1.63,0.01,113,54692,买盘
3432,10:01:34,4.83,-1.83,0.0,576,278208,中性盘
3433,10:01:34,4.83,-1.83,0.0,576,278208,卖盘
3434,10:01:31,4.83,-1.83,-0.01,514,248262,卖盘
3435,10:01:28,4.84,-1.63,0.0,75,36300,卖盘
3436,10:01:25,4.84,-1.63,0.0,72,34848,买盘
3437,10:01:22,4.84,-1.63,0.01,21,10164,买盘
3438,10:01:19,4.83,-1.83,0.0,0,0,卖盘
3439,10:01:16,4.83,-1.83,-0.01,847,409101,卖盘
3440,10:01:13,4.84,-1.63,0.01,152,73568,买盘
3441,10:01:10,4.83,-1.83,0.0,137,66171,卖盘
3442,10:01:07,4.83,-1.83,0.0,319,154077,卖盘
3443,10:01:04,4.83,-1.83,0.0,103,49749,卖盘
3444,10:01:01,4.83,-1.83,0.0,24,11592,卖盘
3445,10:00:58,4.83,-1.83,0.0,508,245364,卖盘
3446,10:00:55,4.83,-1.83,-0.01,439,212037,卖盘
3447,10:00:52,4.84,-1.63,0.0,41,19844,买盘
3448,10:00:49,4.84,-1.63,0.01,231,111804,买盘
3449,10:00:46,4.83,-1.83,0.0,63,30429,卖盘
3450,10:00:43,4.83,-1.83,0.0,270,130410,卖盘
3451,10:00:40,4.83,-1.83,-0.01,71,34293,卖盘
3452,10:00:37,4.84,-1.63,0.01,2030,982520,买盘
3453,10:00:34,4.83,-1.83,0.0,111,53613,卖盘
3454,10:00:31,4.83,-1.83,-0.01,476,229908,卖盘
3455,10:00:28,4.84,-1.63,0.01,59,28556,买盘
3456,10:00:25,4.83,-1.83,0.0,161,77763,卖盘
3457,10:00:22,4.83,-1.83,0.0,105,50715,卖盘
3458,10:00:19,4.83,-1.83,-0.01,10,4830,卖盘
3459,10:00:16,4.84,-1.63,0.0,61,29524,买盘
3460,10:00:13,4.84,-1.63,0.01,22,10648,买盘
3461,10:00:10,4.83,-1.83,0.0,313,151179,卖盘
3462,10:00:07,4.83,-1.83,-0.01,115,55545,卖盘
3463,10:00:04,4.84,-1.63,0.01,2503,1211452,买盘
3464,10:00:01,4.83,-1.83,0.0,275,132825,卖盘
3465,09:59:58,4.83,-1.83,0.0,86,41538,卖盘
3466,09:59:55,4.83,-1.83,-0.01,2151,1038933,卖盘
3467,09:59:52,4.84,-1.63,0.01,1167,564828,买盘
3468,09:59:49,4.83,-1.83,0.0,154,74382,卖盘
3469,09:59:46,4.83,-1.83,0.0,411,198513,卖盘
3470,09:59:43,4.83,-1.83,0.0,477,230391,卖盘
3471,09:59:40,4.83,-1.83,-0.01,119,57477,卖盘
3472,09:59:37,4.84,-1.63,0.01,158,76472,买盘
3473,09:59:34,4.83,-1.83,0.0,120,57960,卖盘
3474,09:59:31,4.83,-1.83,0.0,432,208656,卖盘
3475,09:59:28,4.83,-1.83,-0.01,220,106260,卖盘
3476,09:59:25,4.84,-1.63,0.01,280,135520,买盘
3477,09:59:22,4.83,-1.83,-0.01,347,167601,卖盘
3478,09:59:19,4.84,-1.63,0.01,41,19844,买盘
3479,09:59:16,4.83,-1.83,0.0,156,75348,卖盘
3480,09:59:13,4.83,-1.83,-0.01,353,170499,卖盘
3481,09:59:10,4.84,-1.63,0.01,138,66792,买盘
3482,09:59:07,4.83,-1.83,-0.01,829,400407,卖盘
3483,09:59:04,4.84,-1.63,0.0,252,121968,买盘
3484,09:59:01,4.84,-1.63,0.0,120,58080,买盘
3485,09:58:58,4.84,-1.63,0.0,1023,495132,买盘
3486,09:58:55,4.84,-1.63,0.0,1769,856196,卖盘
3487,09:58:52,4.84,-1.63,0.0,10,4840,卖盘
3488,09:58:49,4.84,-1.63,-0.01,142,68728,卖盘
3489,09:58:46,4.85,-1.42,0.01,347,168295,买盘
3490,09:58:43,4.84,-1.63,0.0,200,96800,卖盘
3491,09:58:40,4.84,-1.63,-0.01,212,102608,卖盘
3492,09:58:37,4.85,-1.42,0.0,329,159565,买盘
3493,09:58:34,4.85,-1.42,0.01,152,73720,买盘
3494,09:58:31,4.84,-1.63,0.0,150,72600,卖盘
3495,09:58:28,4.84,-1.63,0.0,1388,671792,卖盘
3496,09:58:25,4.84,-1.63,-0.01,284,137456,卖盘
3497,09:58:22,4.85,-1.42,0.01,3,1455,买盘
3498,09:58:19,4.84,-1.63,-0.01,105,50820,卖盘
3499,09:58:16,4.85,-1.42,0.01,14,6790,买盘
3500,09:58:13,4.84,-1.63,0.0,913,441892,卖盘
3501,09:58:10,4.84,-1.63,0.0,312,151008,卖盘
3502,09:58:07,4.84,-1.63,-0.01,483,233772,卖盘
3503,09:58:04,4.85,-1.42,0.01,21,10185,买盘
3504,09:58:01,4.84,-1.63,0.0,117,56628,卖盘
3505,09:57:58,4.84,-1.63,0.0,287,138908,卖盘
3506,09:57:55,4.84,-1.63,0.0,65,31460,中性盘
3507,09:57:55,4.84,-1.63,0.0,65,31460,卖盘
3508,09:57:52,4.84,-1.63,-0.01,7,3388,卖盘
3509,09:57:49,4.85,-1.42,0.0,2,970,买盘
3510,09:57:46,4.85,-1.42,0.0,320,155200,买盘
3511,09:57:43,4.85,-1.42,0.0,475,230375,买盘
3512,09:57:40,4.85,-1.42,0.01,26,12610,买盘
3513,09:57:37,4.84,-1.63,0.0,112,54208,卖盘
3514,09:57:34,4.84,-1.63,0.0,14,6776,卖盘
3515,09:57:31,4.84,-1.63,-0.01,749,362516,卖盘
3516,09:57:28,4.85,-1.42,0.0,40,19400,买盘
3517,09:57:25,4.85,-1.42,0.0,273,132405,买盘
3518,09:57:22,4.85,-1.42,0.01,500,242500,买盘
3519,09:57:19,4.84,-1.63,-0.01,327,158268,卖盘
3520,09:57:16,4.85,-1.42,0.0,404,195940,买盘
3521,09:57:13,4.85,-1.42,0.0,15,7275,买盘
3522,09:57:10,4.85,-1.42,0.0,95,46075,买盘
3523,09:57:07,4.85,-1.42,0.0,296,143560,卖盘
3524,09:57:04,4.85,-1.42,-0.01,770,373450,卖盘
3525,09:57:01,4.86,-1.22,0.01,496,241056,买盘
